timestamp calibVersion serialNumber ASIC_ID channel MDACCorrectionCode0_RAW MDACCorrectionCode1_RAW MDACCorrectionCode2_RAW MDACCorrectionCode3_RAW MDACCorrectionCode4_RAW MDACCorrectionCode5_RAW MDACCorrectionCode6_RAW MDACCorrectionCode7_RAW W_2ND_16_RAW W_2ND_24_RAW W_2ND_32_RAW W_2ND_64_RAW W_2ND_128_RAW W_2ND_224_RAW W_1ST_128_RAW W_1ST_256_RAW W_1ST_384_RAW W_1ST_640_RAW W_1ST_1024_RAW W_1ST_2048_RAW W_1ST_3584_RAW W_2ND_10_RAW W_2ND_6_RAW W_2ND_4_RAW W_2ND_2_RAW W_2ND_1_RAW W_2ND_0p5_RAW W_2ND_0p25_RAW MDACCorrectionCode0_DDPU MDACCorrectionCode1_DDPU MDACCorrectionCode2_DDPU MDACCorrectionCode3_DDPU MDACCorrectionCode4_DDPU MDACCorrectionCode5_DDPU MDACCorrectionCode6_DDPU MDACCorrectionCode7_DDPU SARCorrectionCode6 SARCorrectionCode7 SARCorrectionCode8 SARCorrectionCode9 SARCorrectionCode10 SARCorrectionCode11 SARCorrectionCode12 SARCorrectionCode13 SARCorrectionCode14 SARCorrectionCode15 SARCorrectionCode16 SARCorrectionCode17 SARCorrectionCode18 SARCorrectionCode19 SARCorrectionCode20
"3/12/2022 20:17:54" 74 169153 0 1 239.71906249999984 4336.7336875 4336.369125 4335.999125 4337.6151875 4335.7993125 4335.59325 4333.35375 15.8649375 23.07115625000001 31.04628125 61.82081249999999 124.19083499999999 216.42461375000002 123.56062749999998 247.65171374999994 371.3008762499999 618.5556499999999 989.4108512499998 1977.7015249999997 3460.276403749999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 959 18306 35651 52995 70346 87689 105031 122365 24 40 64 93 125 248 499 870 497 995 1492 2486 3976 7948 13906
"3/12/2022 20:21:30" 74 169153 0 2 268.8064999999999 4365.22775 4366.8225625 4366.144499999999 4367.5423125 4365.8655 4365.649062500001 4362.5865 16.0061875 23.868125 31.665187500000002 62.72856249999998 125.91465625000001 219.2419375 128.51997875 258.24499875000004 386.59304 643.681065 1029.63243625 2056.81208375 3600.6905749999996 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1075 18536 36003 53468 70938 88402 105864 123315 23 39 62 92 122 242 486 847 496 997 1493 2486 3976 7943 13906
"3/12/2022 20:25:6" 74 169153 0 3 299.53337499999975 4395.786875 4396.9756875 4396.518375000001 4398.200375 4396.991375 4395.73275 4393.759937500001 15.39165625 22.011968749999998 28.629676250000006 57.22593750000001 114.31657875 199.61993125000004 115.09681249999997 231.27459374999995 345.81724999999994 576.6724999999999 921.4740937499998 1840.676 3221.9887499999995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1198 18781 36369 53955 71548 89136 106719 124294 26 43 66 95 124 247 493 862 497 998 1493 2489 3977 7944 13906
"3/12/2022 20:28:42" 74 169153 0 4 251.3398749999999 4348.745687500001 4348.8205 4348.031875000001 4348.8211875 4347.222312499999 4346.97725 4344.5501875 15.749125 23.330102499999995 30.4665 60.46318750000002 121.36574999999999 211.22015624999997 121.25934375 243.38409374999998 364.55484375 607.43921875 971.5325937499999 1940.8528124999998 3397.3092499999993 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1005 18400 35796 53188 70583 87972 105360 122738 25 41 64 95 125 247 497 865 496 996 1492 2486 3977 7944 13906
"3/12/2022 20:32:18" 74 169153 0 5 263.7041875 4361.199 4360.0039375 4359.233625000001 4360.831937499999 4358.8054375 4359.433000000001 4357.61175 12.8841875 23.56975 26.43921875000001 52.45746875 105.237125 183.17203124999997 86.26493750000003 173.14128125000002 259.84965625000007 432.0788437500001 691.1198125000001 1380.5310937500003 2416.15971875 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1055 18500 35940 53377 70820 88255 105693 123123 35 58 74 136 152 302 606 1054 496 996 1496 2487 3978 7945 13906
"3/12/2022 20:35:54" 74 169153 0 6 251.84093749999988 4349.861812499999 4348.5250625 4345.987499999999 4348.175 4345.0889375 4345.4108125 4343.9556875 15.76365625 23.111374999999995 30.7285125 61.01893749999998 122.320475 213.07194999999996 124.48231250000006 249.38543750000014 373.8770312500002 622.5412187500003 995.6698437500006 1989.331000000001 3481.903906250002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1007 18407 35801 53185 70578 87958 105340 122715 24 40 63 92 123 244 489 851 497 996 1493 2486 3976 7945 13906
"3/12/2022 20:39:30" 74 169153 0 7 248.83468749999997 4348.62025 4347.994375 4347.9520625000005 4349.0870625 4348.325124999999 4347.443875 4345.9585625 15.2155 23.53884374999999 30.791348749999997 61.17762500000002 122.93128124999998 213.98387499999998 121.12820625000003 242.94793125000007 363.8234750000001 606.0316687500001 969.2596187500003 1936.7373937500006 3389.008681250001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 995 18390 35782 53174 70570 87963 105353 122737 25 41 62 97 126 251 504 878 497 997 1493 2487 3977 7947 13906
"3/12/2022 20:43:6" 74 169153 0 8 228.47987500000022 4325.514875 4323.6897500000005 4323.667625 4326.162 4324.4625 4323.9151249999995 4322.356125 15.5445625 23.5823675 30.762812499999992 60.92609374999999 122.19615625 212.8745 121.00606250000001 243.18509375000005 364.68196875000007 607.7607500000001 970.9843750000002 1941.8806250000002 3397.7662500000006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 914 18216 35511 52805 70110 87408 104704 121993 25 41 64 97 126 249 500 871 495 995 1493 2487 3974 7947 13906
"3/12/2022 20:46:42" 75 169153 0 1 239.717625 4337.223875 4336.66375 4336.2489375000005 4337.873187499999 4335.996187500001 4336.507624999999 4333.6125 15.925531249999999 23.475000000000005 31.56015624999999 62.94013875 125.98331250000001 219.78740499999998 127.32484124999999 255.41880374999997 382.69945749999994 637.59493875 1019.4379349999999 2037.2722912499999 3565.9076175 10.0 6.0 4.0 2.0 1.0 0.5 0.25 959 18308 35654 52999 70351 87695 105041 122375 23 39 62 92 123 245 491 857 497 996 1492 2486 3975 7945 13906
"3/12/2022 20:50:18" 75 169153 0 2 268.74237500000004 4365.037 4366.432125 4366.935750000001 4368.148875 4366.389 4366.321749999999 4363.4535 16.08715625 23.972312500000008 31.773750000000014 62.850375 126.32365625000001 220.24471874999998 129.77826875 260.37131875 390.0553875 649.38215625 1038.8072874999998 2075.2757874999998 3632.9516312499995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1075 18535 36001 53469 70941 88407 105872 123326 23 38 62 92 122 241 484 843 497 997 1493 2486 3976 7944 13906
"3/12/2022 20:53:54" 75 169153 0 3 299.16937499999995 4395.6255625 4396.529875 4396.7440625 4397.8604374999995 4396.6371875 4395.8604374999995 4393.777250000001 15.624125 22.64625000000001 29.93135625 59.65021874999999 119.29753749999998 208.08016875000004 120.23146875 241.298125 361.14915625000003 601.90725 962.13440625 1921.9271250000002 3364.33003125 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1197 18779 36365 53952 71544 89130 106714 124289 25 41 65 94 124 247 493 860 497 997 1493 2488 3977 7944 13906
"3/12/2022 20:57:30" 75 169153 0 4 251.32612500000005 4348.60375 4348.518625000001 4347.485125 4348.382375 4346.2528125 4346.9033125 4344.180625000001 15.74803125 23.380283750000007 30.996937499999994 61.45871875000002 123.53818749999996 215.54825 124.28537500000002 249.40690625000002 373.46278125000003 622.2868125000001 995.0840000000002 1988.3641875000003 3480.8454687500007 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1005 18400 35794 53184 70577 87962 105350 122727 24 40 63 93 124 246 494 861 497 996 1492 2486 3975 7943 13906
"3/12/2022 21:1:6" 75 169153 0 5 263.26775 4360.5485 4359.93525 4359.0181250000005 4361.0794375 4358.56575 4359.135249999999 4356.6154375 12.981781250000001 23.602718750000015 26.70903125000001 52.91965625000002 106.213 185.11453125000003 88.68406250000001 178.10534375000003 266.98340625000003 444.3586875000001 710.4298437500001 1419.2154375000005 2484.0967500000006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1053 18495 35935 53371 70815 88250 105686 123113 34 56 73 132 150 296 595 1036 496 997 1495 2488 3977 7945 13906
"3/12/2022 21:4:42" 75 169153 0 6 252.07512499999984 4349.2056875 4348.5602499999995 4345.9138125 4347.8306875 4344.5346875 4345.109187499999 4343.8721875 15.773249999999999 23.439656249999995 31.390142500000007 62.07615625 124.29820374999997 216.25486750000005 125.09931249999994 250.91334374999988 375.9926562499998 626.1719687499997 1001.5040624999995 2000.8372499999991 3502.330531249999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1008 18405 35799 53183 70574 87952 105333 122708 24 40 63 93 125 246 494 859 497 996 1493 2486 3976 7944 13906
"3/12/2022 21:8:18" 75 169153 0 7 249.58256249999977 4349.1133125 4347.9919375 4348.218124999999 4349.21775 4348.74225 4347.968625 4346.248750000001 15.204281250000001 23.60812500000001 30.707542499999995 61.08134375 122.54806249999999 213.34175000000005 119.75608749999998 240.14756249999996 359.6151749999999 599.03245625 958.1238187499998 1914.5776562499996 3350.0122312499993 10.0 6.0 4.0 2.0 1.0 0.5 0.25 998 18395 35787 53180 70576 87971 105363 122748 25 42 63 98 127 254 509 886 497 997 1493 2487 3977 7947 13906
"3/12/2022 21:11:54" 75 169153 0 8 227.84762499999965 4324.2581875 4323.3305 4323.193687500001 4326.106374999999 4323.7066875 4323.7455625 4321.474749999999 15.50465625 23.645334999999996 30.99903125000001 61.51803124999998 123.28868750000004 214.77140625000004 121.81978125 244.81471875 366.95146875 611.42071875 976.8115312499999 1953.772875 3418.83075 10.0 6.0 4.0 2.0 1.0 0.5 0.25 911 18208 35502 52795 70099 87394 104689 121975 24 41 63 96 126 250 501 874 495 996 1493 2487 3973 7947 13906
"3/12/2022 21:15:31" 76 169153 0 1 239.5474374999999 4337.277 4336.3003125 4336.6587500000005 4337.85025 4336.09225 4336.3765625 4333.1834375 16.0788125 24.11375 32.15090625 64.01353500000002 128.22837500000006 223.36023374999996 130.39564000000007 261.4762387500001 392.0213537500002 652.9225800000003 1043.9368137500005 2086.015952500001 3651.2760337500017 10.0 6.0 4.0 2.0 1.0 0.5 0.25 958 18307 35652 52999 70351 87695 105040 122373 23 38 61 92 122 244 488 851 497 996 1493 2487 3976 7945 13906
"3/12/2022 21:19:7" 76 169153 0 2 269.4061875 4365.5050625 4366.573 4366.427874999999 4368.213375 4366.725 4365.7626875000005 4363.4738125 16.065906249999998 24.012062499999992 31.979593750000003 63.235281250000014 127.04065624999996 221.14359375000004 130.19233125000005 261.4014450000001 391.4403700000001 651.7142512500002 1042.5385100000003 2082.6459562500004 3645.6817137500007 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1078 18540 36006 53472 70945 88411 105874 123328 23 38 61 92 122 241 485 844 497 997 1493 2486 3977 7944 13906
"3/12/2022 21:22:43" 76 169153 0 3 298.9849375000001 4395.9000625 4397.047375 4396.7289375 4397.8175 4396.4040625 4395.454 4393.482000000001 15.4515 22.264437500000007 29.083136250000003 58.04237500000002 116.22157000000003 202.5801 116.38403124999999 233.74456249999997 349.70003124999994 583.0487187499999 931.8688437499999 1861.1828749999997 3258.0425937499995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1196 18780 36368 53955 71546 89132 106713 124287 26 43 66 95 124 248 496 865 497 998 1493 2489 3977 7944 13906
"3/12/2022 21:26:19" 76 169153 0 4 250.78424999999993 4348.6239375000005 4348.01225 4347.6736875 4348.7821875 4346.337875 4346.319437499999 4344.128625 15.6669375 23.35014875000001 30.58453125 60.687937500000004 121.86162499999998 212.27340625000005 121.68065625 244.31109375 365.69925 609.3913125 974.33178125 1946.81853125 3408.2469375 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1003 18398 35790 53180 70576 87961 105346 122723 24 41 64 95 125 248 497 866 496 997 1492 2486 3975 7943 13906
"3/12/2022 21:29:55" 76 169153 0 5 262.36043749999976 4359.8515625 4359.0230625 4358.2053125 4359.8989375 4357.9271874999995 4358.398875 4356.5443749999995 12.91328125 23.565968750000007 26.698624999999993 52.497281250000015 105.24178124999997 183.16996874999995 86.5351875 173.86625000000004 260.66190625 433.87643750000007 693.7303437500002 1385.8252762500001 2425.4227450000008 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1049 18489 35925 53358 70797 88229 105663 123089 34 57 74 135 153 301 603 1050 496 997 1494 2488 3977 7945 13906
"3/12/2022 21:33:31" 76 169153 0 6 252.17331250000007 4349.835 4348.4283125 4346.329874999999 4348.2994375 4344.98175 4345.6545625 4343.9739375 15.935343750000001 23.34599999999999 30.77610875000001 60.900000000000006 122.3367725 213.21397875000005 124.27668749999995 248.9766249999999 373.13434374999986 621.3720312499997 993.9192499999997 1985.5285624999995 3475.525312499999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1009 18408 35802 53187 70580 87960 105343 122719 24 40 64 93 123 244 489 853 497 996 1493 2486 3977 7944 13906
"3/12/2022 21:37:7" 76 169153 0 7 248.98337500000025 4348.6055 4347.86225 4347.625250000001 4348.8064375 4347.887500000001 4347.4971875 4345.2090625 15.1083125 23.51496875 30.607222499999985 60.61496874999999 121.88684375 212.3716875 118.92252750000004 238.7512237500001 357.44165625000016 595.4644512500003 952.2829750000004 1902.8062225000008 3329.657626250001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 996 18390 35782 53172 70568 87959 105349 122730 25 42 63 98 128 253 509 887 497 997 1493 2487 3977 7947 13906
"3/12/2022 21:40:43" 76 169153 0 8 228.16649999999981 4325.40075 4323.652625000001 4323.198 4325.9016875 4324.1256875 4323.768749999999 4322.360812499999 15.52096875 23.532937500000006 30.617656249999996 60.63071874999998 121.47456250000005 211.32071875000003 118.70768749999992 238.79393749999986 357.62778124999977 596.1254374999996 952.1990624999993 1904.5344999999984 3332.9274374999977 10.0 6.0 4.0 2.0 1.0 0.5 0.25 913 18214 35509 52802 70105 87402 104697 121986 25 42 65 98 128 253 507 882 495 996 1492 2487 3973 7946 13906
"3/12/2022 21:44:19" 77 169153 0 1 239.4586875 4336.62825 4335.641625 4336.1423125 4337.693875000001 4336.0294375 4335.59275 4333.1973125 16.00440625 23.672937499999996 31.477999999999987 62.60986750000001 125.33774625000001 218.43824999999998 126.7549875 254.0875075 380.94851874999995 634.6717837499999 1014.7600074999998 2027.7459937499998 3549.241177499999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 958 18304 35647 52991 70342 87686 105029 122362 24 39 63 93 123 245 491 856 497 996 1493 2487 3976 7945 13906
"3/12/2022 21:47:55" 77 169153 0 2 268.38512500000024 4366.03675 4366.644499999999 4366.0351875 4368.4278125 4366.33075 4365.567625 4362.549125 16.1799375 24.465249999999997 32.490375 64.07803125000001 128.99184375 224.56116375000002 132.91906000000003 266.90162000000004 399.85533625000005 665.8404800000001 1065.01844875 2127.5893300000002 3724.2403575000003 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1074 18538 36004 53468 70942 88407 105870 123320 22 37 60 91 121 239 482 838 496 997 1493 2486 3977 7944 13906
"3/12/2022 21:51:31" 77 169153 0 3 298.77925000000005 4395.9235625 4396.6335625 4396.6579375 4398.6993125 4396.1275625 4395.825000000001 4393.9268125 15.381843750000002 22.2144375 28.762168750000004 57.49365625 115.21609374999998 200.90710625000006 115.74300000000007 232.47937500000015 347.8062187500002 579.8594062500003 926.6040312500006 1850.901031250001 3240.0628750000014 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1195 18779 36365 53952 71547 89131 106715 124290 26 43 66 95 123 247 494 862 497 998 1493 2489 3977 7944 13906
"3/12/2022 21:55:7" 77 169153 0 4 250.60568750000016 4348.4030625 4348.532625 4348.0067500000005 4348.0908125000005 4346.2924375 4346.471125 4343.864062500001 15.573 23.046830000000007 30.129343750000004 59.52793750000002 119.70993374999996 208.36359375000006 119.59421875 239.99931249999997 359.16284375 598.6391562499999 957.0844062499998 1912.4422499999998 3347.9508749999995 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1002 18396 35790 53182 70575 87960 105346 122721 25 42 65 96 125 247 497 865 497 997 1492 2486 3975 7943 13906
"3/12/2022 21:58:43" 77 169153 0 5 262.3175624999999 4360.052374999999 4359.3558125 4358.059687499999 4360.485875 4358.1585625 4358.794687500001 4356.2295 12.9161875 23.57678125 26.375437500000004 52.174906250000014 104.52421874999999 181.87415625 84.71324999999999 170.25265625 255.07140625 424.52721875000003 678.8580625000001 1356.00972875 2373.5861975 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1049 18489 35927 53359 70801 88234 105669 123094 35 59 76 138 155 306 612 1066 496 997 1494 2487 3977 7944 13906
"3/12/2022 22:2:19" 77 169153 0 6 251.8146250000002 4349.8335625 4348.663312500001 4346.5045 4348.2725 4345.064312500001 4345.6429375 4344.4667500000005 15.78496875 23.45365625 31.051623749999997 61.24503124999999 122.83762000000002 213.94003500000002 123.73759375000006 248.4407187500001 372.02781250000015 619.7823437500003 991.2209375000004 1980.3399375000008 3466.2531875000013 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1007 18407 35801 53187 70580 87961 105343 122721 24 40 63 94 125 246 493 858 496 997 1493 2486 3977 7945 13906
"3/12/2022 22:5:55" 77 169153 0 7 248.83599999999979 4348.161937499999 4347.146 4347.5210625 4349.1574375 4347.99075 4347.296312500001 4344.893187500001 15.10803125 23.69481249999999 30.759730000000005 61.06862499999999 122.36475000000002 213.30928124999997 118.96339625000007 238.72784625000014 357.6152037500002 595.6337512500004 952.6910150000006 1903.660437500001 3330.727141250002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 995 18388 35777 53167 70563 87955 105344 122724 25 42 63 99 128 255 511 891 497 997 1493 2487 3978 7948 13906
"3/12/2022 22:9:31" 77 169153 0 8 228.4223750000001 4325.530687500001 4323.835375000001 4323.4948125 4326.3649374999995 4324.1578125 4323.815375 4322.0145625 15.42684375 23.54843749999999 30.95209375000001 61.53609374999998 123.18578125000002 214.33075000000008 121.99593750000003 244.95831250000006 367.09240625000007 611.8096250000001 977.1245625000001 1954.6532812500004 3420.4721250000002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 914 18216 35511 52805 70111 87407 104702 121991 24 41 63 96 126 250 501 871 496 996 1492 2487 3972 7947 13906
"3/12/2022 22:13:7" 78 169153 0 1 239.85275000000001 4337.4731875 4336.755 4336.3454375 4337.1474375 4336.658875 4335.84675 4332.947125000001 16.01746875 23.829124999999998 31.722406250000006 63.20601124999999 126.67826124999999 220.78378750000002 128.30606375000008 257.41146000000015 385.69188750000023 642.7552837500004 1027.4010225000006 2053.2724350000008 3594.086185000002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 959 18309 35656 53002 70350 87697 105040 122372 23 39 62 92 123 245 490 854 496 996 1492 2487 3975 7944 13906
"3/12/2022 22:16:43" 78 169153 0 2 268.0283750000001 4364.954375 4366.2813125 4365.875187500001 4368.1051875 4365.744125 4365.7775 4362.788875 16.04603125 23.95568750000001 31.925218749999996 63.17712500000001 127.07028125000002 221.41762500000004 130.10368999999997 261.07735875 391.20886125 651.31493875 1041.9091125 2081.24293375 3643.1227362499994 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1072 18532 35997 53461 70933 88396 105859 123310 23 38 61 91 122 241 485 845 497 997 1493 2486 3977 7944 13906
"3/12/2022 22:20:19" 78 169153 0 3 299.0216875000001 4395.6185000000005 4396.8036875 4396.16475 4397.112187500001 4395.9087500000005 4395.180375 4393.40525 15.66109375 22.818468749999997 29.770506250000004 59.14631250000002 118.30779375 206.30313124999998 118.35440624999995 237.4880937499999 355.6049062499999 592.6836874999998 947.1581249999997 1892.2068437499995 3312.2551249999988 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1196 18779 36366 53950 71539 89123 106703 124277 25 42 66 96 125 248 497 866 497 997 1493 2488 3976 7944 13906
"3/12/2022 22:23:55" 78 169153 0 4 250.56218749999994 4348.447875 4348.917125 4347.723375 4348.6493125 4346.091625 4347.174625 4344.4100625 15.6944375 23.364555 30.78115875000001 60.89109375 122.33796874999999 213.288 123.04715624999997 246.65993749999996 369.4671562499999 615.9147187499998 984.6584062499999 1967.3106874999996 3443.9440937499994 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1002 18396 35792 53183 70577 87962 105350 122728 24 40 63 94 124 246 494 861 497 996 1492 2487 3976 7944 13906
"3/12/2022 22:27:31" 78 169153 0 5 263.0775624999999 4360.592125000001 4359.453750000001 4358.5638125000005 4360.2200625000005 4358.462125 4358.6180625 4356.411 13.08275 23.66371875 27.011531249999997 53.55584375 107.25068749999996 186.88071874999997 90.19850000000005 180.9557812500001 271.43021875000017 451.5483750000003 722.0741875000003 1442.5744462500006 2524.909352500001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1052 18495 35932 53367 70808 88241 105676 123102 33 55 72 130 149 295 591 1029 497 997 1495 2487 3977 7945 13906
"3/12/2022 22:31:8" 78 169153 0 6 252.46237500000007 4349.2685 4348.886875 4346.4096875000005 4348.557312500001 4345.245375 4345.618 4344.251437500001 15.79853125 23.325593750000003 30.788660000000007 61.24818749999999 122.80367374999999 213.82887749999998 124.13809375 249.01278125 373.0591875 621.2929375 993.64325 1985.23809375 3475.2065000000002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1010 18407 35802 53188 70582 87963 105346 122723 24 40 63 93 123 245 491 856 497 996 1493 2486 3976 7944 13906
"3/12/2022 22:34:44" 78 169153 0 7 249.2623125 4348.8808125 4348.22725 4348.1516249999995 4349.042125 4348.4054375 4347.979687499999 4345.684625 15.1005 23.545093749999996 30.680676249999998 61.030968750000014 122.623 213.48990625 119.83561999999998 240.38090624999995 359.9656837499999 599.6832387499999 959.1099212499998 1916.3620762499995 3353.2095737499994 10.0 6.0 4.0 2.0 1.0 0.5 0.25 997 18393 35785 53178 70574 87968 105360 122743 25 41 63 98 127 253 509 885 497 997 1493 2487 3977 7947 13906
"3/12/2022 22:38:20" 78 169153 0 8 228.24506250000013 4324.9326875 4323.4738125 4323.093375 4325.433 4323.493937499999 4323.168624999999 4321.5973125 15.4111875 23.65941250000001 30.591337499999987 60.47790624999999 121.26290625000001 210.76537500000003 118.48818749999995 237.89218749999992 356.81878124999986 594.4780624999997 949.7115312499996 1899.3755624999992 3323.635812499999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 913 18213 35507 52799 70101 87395 104687 121974 25 42 64 99 128 253 507 882 496 995 1493 2487 3974 7947 13906
"3/12/2022 22:41:56" 79 169153 0 1 239.61243750000017 4336.6275 4336.141 4336.5054375 4337.9115 4335.3748749999995 4335.7355 4333.766124999999 15.929343750000001 23.544843749999995 31.56881249999999 62.85764375 125.4708925 218.73671875 127.04307875000006 254.61016500000014 381.74059250000016 635.9544162500003 1016.9820050000005 2032.5848962500013 3557.026190000002 10.0 6.0 4.0 2.0 1.0 0.5 0.25 958 18305 35650 52996 70347 87689 105032 122367 23 39 62 92 123 246 491 855 497 995 1492 2486 3976 7946 13906
"3/12/2022 22:45:32" 79 169153 0 2 269.2211249999998 4366.017187500001 4366.8274375 4366.32125 4367.8865 4366.3918125 4365.9087500000005 4362.511125 16.01546875 23.81521875 31.815031249999997 63.20256250000003 127.28331249999998 221.63081250000005 129.67884625000002 260.0995375 389.82444625000005 648.9832025000001 1038.13786875 2073.88097375 3630.2191325 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1077 18541 36008 53474 70945 88411 105874 123324 23 38 61 91 122 242 488 849 497 996 1493 2486 3977 7944 13906
"3/12/2022 22:49:8" 79 169153 0 3 299.38824999999997 4396.0424375 4397.07575 4396.46075 4397.7699375 4396.227124999999 4395.609125 4393.8501875 15.5271875 22.467499999999994 29.49898375 59.02281250000001 118.02593749999998 206.10767750000002 119.38584375000005 239.62987500000008 358.6650312500001 597.7421562500001 955.5007187500003 1908.6188125000008 3340.6877812500015 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1198 18782 36370 53956 71547 89132 106714 124290 25 42 65 94 123 246 491 858 497 997 1493 2488 3977 7945 13906
"3/12/2022 22:52:44" 79 169153 0 4 250.66224999999986 4348.3449375 4348.4333750000005 4347.8381875 4347.689937499999 4345.9406875 4346.166499999999 4343.87325 15.693375 23.37912 30.780937499999993 61.003 122.4535575 213.66268750000006 123.33715625000002 247.50634375 370.55 617.5996562500001 987.5045000000001 1973.0008437500003 3453.830937500001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1003 18396 35790 53181 70572 87956 105340 122716 24 40 63 94 124 246 493 860 497 997 1492 2487 3976 7944 13906
"3/12/2022 22:56:20" 79 169153 0 5 262.8254999999999 4360.6578125 4359.2065 4358.41475 4360.269625 4358.269 4358.6553125 4356.19475 13.0710625 23.658937500000004 26.776656249999988 52.910406250000015 106.18018749999999 184.80725 87.81099999999999 176.32265624999997 264.29871875 439.7784375 703.2184062499999 1404.8362899999997 2459.04429 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1051 18494 35931 53364 70805 88239 105673 123098 34 57 74 134 151 299 600 1045 497 997 1495 2487 3977 7944 13906
"3/12/2022 22:59:56" 79 169153 0 6 252.1606875 4350.341375 4349.0904375 4346.7913125 4348.692062499999 4345.131875 4345.55975 4343.597687500001 15.932187500000001 23.48259375 31.0436875 61.388906250000005 123.08065000000002 214.25138750000002 124.25200000000001 248.78453125000004 372.89734375000006 620.89421875 993.1205000000001 1984.1062812500004 3473.3651250000003 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1009 18410 35806 53194 70588 87969 105351 122725 24 40 64 94 124 246 493 858 497 996 1493 2486 3976 7944 13906
"3/12/2022 23:3:32" 79 169153 0 7 249.38306250000005 4348.536375 4348.05825 4347.927875 4349.420312499999 4348.0590625 4348.1061875 4346.0593125000005 15.111718750000001 23.588906249999994 30.674352499999987 61.03681250000002 122.50193749999998 213.32678125000004 119.88041625000001 240.5875875 360.16224750000003 600.206305 959.7510625 1917.8770125 3355.9634525 10.0 6.0 4.0 2.0 1.0 0.5 0.25 998 18392 35784 53176 70573 87966 105358 122742 25 41 63 98 127 253 508 884 497 997 1492 2487 3977 7947 13906
"3/12/2022 23:7:8" 79 169153 0 8 228.22537499999976 4325.16925 4323.7611875 4323.953187499999 4326.13425 4324.0225625 4323.452937499999 4322.352875 15.599843749999998 23.509412500000003 30.818312500000005 60.9846875 122.18231250000001 212.35856250000006 120.26350000000004 241.59109375000008 362.19762500000013 603.4615625000001 964.3307812500002 1928.4137812500003 3374.442343750001 10.0 6.0 4.0 2.0 1.0 0.5 0.25 913 18214 35509 52804 70109 87405 104699 121988 25 41 64 97 127 251 504 875 496 996 1493 2487 3974 7947 13906
"3/12/2022 23:10:44" 80 169153 0 1 239.67037500000015 4336.0945625 4336.0211875 4336.2590625 4337.763875000001 4336.2331875 4335.6949375 4333.7468125000005 16.022875 23.650906250000002 31.46925 62.72595374999998 125.45811500000002 218.73357624999994 126.74925875000001 254.316035 381.23806875 635.154755 1015.7610387500001 2029.9911525000005 3552.6216650000006 10.0 6.0 4.0 2.0 1.0 0.5 0.25 959 18303 35647 52992 70343 87688 105031 122366 23 39 63 93 123 246 491 856 496 995 1492 2486 3976 7946 13906
"3/12/2022 23:14:21" 80 169153 0 2 268.58487500000024 4365.089 4366.310625 4366.541687499999 4367.4829375 4366.3850625 4365.794937500001 4362.890875 15.98003125 23.875593750000004 31.98637499999999 63.47012500000001 127.69881250000003 222.24749999999995 129.66259874999997 260.49073374999995 390.1505224999999 649.5971599999998 1039.2329249999998 2075.9567937499996 3633.808631249999 10.0 6.0 4.0 2.0 1.0 0.5 0.25 1074 18535 36000 53466 70936 88402 105865 123316 23 38 61 91 122 243 489 851 496 997 1493 2486 3977 7944 13906
